Country,WHOREGION,FLUREGION,Year,Month,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Antigua and Barbuda,Region of the Americas of WHO,Central America and Caribbean,2010,10,40,10/4/2010,10/10/2010,,,,,,,,,,,,,,,No Report
Antigua and Barbuda,Region of the Americas of WHO,Central America and Caribbean,2010,10,41,10/11/2010,10/17/2010,,,,,,,,,,,,,,,No Report
Antigua and Barbuda,Region of the Americas of WHO,Central America and Caribbean,2010,10,42,10/18/2010,10/24/2010,,,,,,,,,,,,,,,No Report
Antigua and Barbuda,Region of the Americas of WHO,Central America and Caribbean,2010,10,43,10/25/2010,10/31/2010,,,,,,,,,,,,,,,No Report
Antigua and Barbuda,Region of the Americas of WHO,Central America and Caribbean,2010,11,44,11/1/2010,11/7/2010,,,,,,,,,,,,,,,No Report
Antigua and Barbuda,Region of the Americas of WHO,Central America and Caribbean,2010,11,45,11/8/2010,11/14/2010,,,,,,,,,,,,,,,No Report
Antigua and Barbuda,Region of the Americas of WHO,Central America and Caribbean,2010,11,46,11/15/2010,11/21/2010,,,,,,,,,,,,,,,No Report
Antigua and Barbuda,Region of the Americas of WHO,Central America and Caribbean,2010,11,47,11/22/2010,11/28/2010,,,,,,,,,,,,,,,No Report
Antigua and Barbuda,Region of the Americas of WHO,Central America and Caribbean,2010,12,48,11/29/2010,12/5/2010,,,,,,,,,,,,,,,No Report
Antigua and Barbuda,Region of the Americas of WHO,Central America and Caribbean,2010,12,49,12/6/2010,12/12/2010,,,,,,,,,,,,,,,No Report
Antigua and Barbuda,Region of the Americas of WHO,Central America and Caribbean,2010,12,50,12/13/2010,12/19/2010,,,,,,,,,,,,,,,No Report
Antigua and Barbuda,Region of the Americas of WHO,Central America and Caribbean,2010,12,51,12/20/2010,12/26/2010,,,,,,,,,,,,,,,No Report
Antigua and Barbuda,Region of the Americas of WHO,Central America and Caribbean,2011,1,52,12/27/2010,1/2/2011,,,,,,,,,,,,,,,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2009,1,1,12/29/2008,1/4/2009,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,1,2,1/5/2009,1/11/2009,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,1,3,1/12/2009,1/18/2009,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,1,4,1/19/2009,1/25/2009,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,2,5,1/26/2009,2/1/2009,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,2,6,2/2/2009,2/8/2009,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,2,7,2/9/2009,2/15/2009,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,2,8,2/16/2009,2/22/2009,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,3,9,2/23/2009,3/1/2009,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,3,10,3/2/2009,3/8/2009,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,3,11,3/9/2009,3/15/2009,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,3,12,3/16/2009,3/22/2009,,,,,,,,,,,,,,,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2009,3,13,3/23/2009,3/29/2009,1,1,0,0,0,0,0,0,0,0,0,0,0,1,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,4,14,3/30/2009,4/5/2009,1,1,0,0,0,0,0,0,0,0,0,0,0,1,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,4,15,4/6/2009,4/12/2009,0,60,0,0,0,0,1,1,0,0,0,0,1,59,Widespread Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,4,16,4/13/2009,4/19/2009,1,1,0,0,0,0,0,0,0,0,0,0,0,1,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,4,17,4/20/2009,4/26/2009,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2009,5,18,4/27/2009,5/3/2009,3,39,0,0,0,0,5,5,0,0,0,0,5,34,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2009,5,19,5/4/2009,5/10/2009,1,464,0,1,0,0,3,4,0,0,1,1,5,459,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2009,5,20,5/11/2009,5/17/2009,4,349,1,0,0,0,2,3,0,0,0,0,3,346,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,5,21,5/18/2009,5/24/2009,38,393,3,127,0,0,29,159,0,0,1,1,160,233,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2009,5,22,5/25/2009,5/31/2009,38,38,3,17,0,0,2,22,0,0,0,0,22,16,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,6,23,6/1/2009,6/7/2009,54,54,1,32,0,0,1,34,0,0,0,0,34,20,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,6,24,6/8/2009,6/14/2009,713,713,6,525,0,0,26,557,0,0,0,0,557,156,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,6,25,6/15/2009,6/21/2009,1045,1046,5,702,0,0,90,797,0,0,0,0,797,249,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,6,26,6/22/2009,6/28/2009,3290,3290,7,2125,5,0,255,2392,0,0,0,0,2392,898,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,7,27,6/29/2009,7/5/2009,4786,4786,16,3092,5,0,325,3438,0,0,0,0,3438,1348,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,7,28,7/6/2009,7/12/2009,2694,2694,10,1485,5,0,234,1734,0,0,0,0,1734,960,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,7,29,7/13/2009,7/19/2009,1590,1590,2,667,0,0,137,806,0,0,0,0,806,784,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,7,30,7/20/2009,7/26/2009,653,653,1,216,0,0,66,283,0,0,0,0,283,370,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,8,31,7/27/2009,8/2/2009,452,452,2,137,2,0,30,171,0,0,0,0,171,281,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,8,32,8/3/2009,8/9/2009,302,302,6,89,0,0,18,113,0,0,0,0,113,189,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,8,33,8/10/2009,8/16/2009,317,317,0,65,0,0,29,94,0,0,0,0,94,223,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,8,34,8/17/2009,8/23/2009,272,272,1,75,0,0,34,110,0,0,0,0,110,162,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,8,35,8/24/2009,8/30/2009,269,269,5,53,0,0,15,73,0,0,0,0,73,196,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,9,36,8/31/2009,9/6/2009,164,164,3,12,0,0,10,25,0,0,0,0,25,139,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,9,37,9/7/2009,9/13/2009,142,142,3,20,0,0,17,40,0,0,0,0,40,102,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,9,38,9/14/2009,9/20/2009,141,141,2,9,0,0,12,23,0,0,0,0,23,118,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,9,39,9/21/2009,9/27/2009,119,119,0,9,0,0,6,15,0,0,0,0,15,104,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,10,40,9/28/2009,10/4/2009,53,53,0,3,0,0,2,5,0,0,0,0,5,48,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,10,41,10/5/2009,10/11/2009,65,65,0,5,0,0,2,7,0,0,0,0,7,58,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,10,42,10/12/2009,10/18/2009,99,99,0,9,0,0,3,12,0,0,0,0,12,87,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,10,43,10/19/2009,10/25/2009,97,97,0,3,0,0,9,12,0,0,0,0,12,85,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,11,44,10/26/2009,11/1/2009,101,101,0,2,0,0,1,3,0,0,0,0,3,98,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,11,45,11/2/2009,11/8/2009,68,68,0,2,0,0,1,3,0,0,0,0,3,65,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,11,46,11/9/2009,11/15/2009,52,52,0,6,0,0,0,6,0,0,0,0,6,46,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,11,47,11/16/2009,11/22/2009,57,57,0,9,0,0,2,11,0,0,0,0,11,46,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,11,48,11/23/2009,11/29/2009,69,69,0,3,0,0,7,10,0,0,0,0,10,59,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,12,49,11/30/2009,12/6/2009,26,26,0,3,0,0,4,7,0,0,0,0,7,19,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,12,50,12/7/2009,12/13/2009,43,43,0,7,0,0,3,10,0,0,0,0,10,33,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,12,51,12/14/2009,12/20/2009,12,12,0,2,0,0,1,3,0,0,0,0,3,9,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2009,12,52,12/21/2009,12/27/2009,21,21,0,2,0,0,1,3,0,0,0,0,3,18,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,1,53,12/28/2009,1/3/2010,,,,,,,,,,,,,,,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2010,1,1,1/4/2010,1/10/2010,25,445,0,1,1,0,2,4,0,0,0,0,4,441,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,1,2,1/11/2010,1/17/2010,55,434,0,5,0,0,16,21,0,0,0,0,21,413,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,1,3,1/18/2010,1/24/2010,21,427,0,4,1,0,1,6,0,0,0,0,6,421,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,1,4,1/25/2010,1/31/2010,24,298,0,1,0,0,0,1,0,0,0,0,1,297,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,2,5,2/1/2010,2/7/2010,28,415,0,1,1,0,2,4,0,0,0,0,4,411,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,2,6,2/8/2010,2/14/2010,11,410,0,0,0,0,0,0,0,0,0,0,0,410,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,2,7,2/15/2010,2/21/2010,17,420,0,0,0,0,3,3,0,0,0,0,3,417,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,2,8,2/22/2010,2/28/2010,8,430,0,0,0,0,1,1,0,0,0,0,1,429,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,3,9,3/1/2010,3/7/2010,16,485,0,0,0,0,0,0,0,0,0,0,0,485,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,3,10,3/8/2010,3/14/2010,9,553,0,0,1,0,1,2,0,0,1,1,3,550,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,3,11,3/15/2010,3/21/2010,18,709,0,0,0,0,0,0,0,0,0,0,0,709,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,3,12,3/22/2010,3/28/2010,20,804,0,2,4,0,0,6,2,0,1,3,9,795,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,4,13,3/29/2010,4/4/2010,49,772,0,1,5,0,0,6,0,0,2,2,8,764,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,4,14,4/5/2010,4/11/2010,43,1190,0,0,6,0,0,6,0,0,1,1,7,1183,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,4,15,4/12/2010,4/18/2010,28,1261,0,1,5,0,0,6,0,0,3,3,9,1252,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,4,16,4/19/2010,4/25/2010,47,1635,0,0,5,0,3,8,0,0,7,7,15,1620,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,5,17,4/26/2010,5/2/2010,26,1721,0,0,4,0,3,7,0,4,5,9,16,1705,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,5,18,5/3/2010,5/9/2010,43,2114,0,4,0,0,2,6,0,2,10,12,18,2096,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,5,19,5/10/2010,5/16/2010,24,2313,0,5,0,0,2,7,0,0,3,3,10,2303,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,5,20,5/17/2010,5/23/2010,19,2510,0,0,0,0,1,1,0,1,2,3,4,2506,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,5,21,5/24/2010,5/30/2010,54,2442,0,0,0,0,0,0,0,5,0,5,5,2437,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,6,22,5/31/2010,6/6/2010,77,3039,0,1,0,0,2,3,0,17,14,31,34,3005,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,6,23,6/7/2010,6/13/2010,92,3378,0,0,0,0,0,0,0,16,33,49,49,3329,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,6,24,6/14/2010,6/20/2010,63,3500,0,0,0,0,0,0,0,22,28,50,50,3450,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,6,25,6/21/2010,6/27/2010,133,2935,0,0,0,0,0,0,0,16,24,40,40,2895,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,7,26,6/28/2010,7/4/2010,124,2975,0,1,0,0,0,1,0,14,28,42,43,2932,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,7,27,7/5/2010,7/11/2010,81,2280,0,3,0,0,2,5,0,6,29,35,40,2240,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,7,28,7/12/2010,7/18/2010,144,2574,0,0,0,0,0,0,0,0,64,64,64,2510,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,7,29,7/19/2010,7/25/2010,130,2321,0,3,1,0,3,7,0,0,69,69,76,2245,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,8,30,7/26/2010,8/1/2010,105,2206,0,0,1,0,0,1,0,0,74,74,75,2131,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,8,31,8/2/2010,8/8/2010,26,1748,0,0,0,0,0,0,0,0,43,43,43,1705,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,8,32,8/9/2010,8/15/2010,4,1810,0,0,0,0,3,3,0,0,81,81,84,1726,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,8,33,8/16/2010,8/22/2010,,1691,0,0,0,0,2,2,0,0,69,69,71,1620,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,8,34,8/23/2010,8/29/2010,,1857,0,0,1,0,2,3,0,0,76,76,79,1778,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,9,35,8/30/2010,9/5/2010,,1548,0,1,3,0,2,6,0,0,46,46,52,1496,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,9,36,9/6/2010,9/12/2010,,1235,0,0,3,0,5,8,0,0,32,32,40,1195,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,9,37,9/13/2010,9/19/2010,,1179,0,0,11,0,5,16,0,0,16,16,32,1147,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,9,38,9/20/2010,9/26/2010,,1281,0,0,15,0,13,28,0,0,9,9,37,1244,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,10,39,9/27/2010,10/3/2010,,1262,0,0,19,0,39,58,0,0,6,6,64,1198,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,10,40,10/4/2010,10/10/2010,,1394,0,0,8,0,98,106,0,0,2,2,108,1286,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,10,41,10/11/2010,10/17/2010,,1351,1,1,7,0,267,276,0,0,3,3,279,1072,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,10,42,10/18/2010,10/24/2010,,1522,0,0,11,0,267,278,0,0,2,2,280,1242,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,10,43,10/25/2010,10/31/2010,,988,0,0,7,0,82,89,0,0,0,0,89,899,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,11,44,11/1/2010,11/7/2010,,857,0,0,10,0,48,58,0,0,1,1,59,798,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,11,45,11/8/2010,11/14/2010,,656,0,0,0,0,25,25,0,0,0,0,25,631,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,11,46,11/15/2010,11/21/2010,10,766,0,0,7,0,24,31,0,0,1,1,32,734,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,11,47,11/22/2010,11/28/2010,,802,0,0,3,0,23,26,0,0,4,4,30,772,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,12,48,11/29/2010,12/5/2010,,448,0,0,0,0,39,39,0,0,0,0,39,409,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,12,49,12/6/2010,12/12/2010,,177,0,0,0,0,19,19,0,0,1,1,20,157,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,12,50,12/13/2010,12/19/2010,,519,0,0,1,0,19,20,0,0,0,0,20,499,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2010,12,51,12/20/2010,12/26/2010,,279,0,0,1,0,14,15,0,0,1,1,16,263,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2011,1,52,12/27/2010,1/2/2011,,239,0,0,0,0,1,1,0,0,0,0,1,238,Regional Outbreak
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,1,1,12/29/2008,1/4/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,1,2,1/5/2009,1/11/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,1,3,1/12/2009,1/18/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,1,4,1/19/2009,1/25/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,2,5,1/26/2009,2/1/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,2,6,2/2/2009,2/8/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,2,7,2/9/2009,2/15/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,2,8,2/16/2009,2/22/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,3,9,2/23/2009,3/1/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,3,10,3/2/2009,3/8/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,3,11,3/9/2009,3/15/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,3,12,3/16/2009,3/22/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,3,13,3/23/2009,3/29/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,4,14,3/30/2009,4/5/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,4,15,4/6/2009,4/12/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,4,16,4/13/2009,4/19/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,4,17,4/20/2009,4/26/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,5,18,4/27/2009,5/3/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,5,19,5/4/2009,5/10/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,5,20,5/11/2009,5/17/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,5,21,5/18/2009,5/24/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,5,22,5/25/2009,5/31/2009,,,,,,,,,,,,,,,No Report
Aruba,Region of the Americas of WHO,Central America and Caribbean,2009,6,23,6/1/2009,6/7/2009,,,,,,,,,,,,,,,No Report
